Using device: cuda
Loading embedding model and tokenizer...
Original data size: 36718
Filtered data size: 17148
Training Model 0...
Holdout evaluation before iterations:
Prompt:  However , as Hung notes , he " is the only Chinese poet whose influence grew with time " , and his works began to increase in popularity in the ninth century . Early positive comments came from Bai Juyi , who praised the moral sentiments of some of Du Fu 's works ( although he found these in only a
Candidate 1:  few years or so) , " It seems to me that it is because his poems are well recorded in the English language . Indeed, it is said that there are no Chinese poems in English , but many are published in Chinese , with the exception of some of the English poems " , " and " , " and ",
Candidate 2:  short time ). Most important also some reviews come from the Chinese scholar Zhongnong Huang, who expressed his love of Du Fu 's works. Although Zhongnong Huang's comments about the "cultural vitality" of Du Fu 's works have been met with many negative criticisms, his views are often cited as
Candidate 3:  limited amount , and did not discuss all of it ). His works were not included in the list of Chinese Poetry Poems but became their own special style . Other critics (who were of the opinion that Chinese prose poetry did not exist), in particular Jiang Yang (who saw "literary culture" in general as one
Prompt:  In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed " Scott Parry " in the episode , " In Safe Hands " . Boulter starred as " Scott " in the play Herons written by Simon Stephens , which was performed in 2001 at the Royal Court
{'loss': 1.1675, 'grad_norm': 6.316200256347656, 'learning_rate': 3.602560343985146e-05, 'epoch': 0.84}
{'loss': 0.9774, 'grad_norm': 3.9040865898132324, 'learning_rate': 3.5976741913417375e-05, 'epoch': 0.84}
{'loss': 1.1014, 'grad_norm': 8.519627571105957, 'learning_rate': 3.592788038698329e-05, 'epoch': 0.84}
{'loss': 1.1459, 'grad_norm': 4.941953659057617, 'learning_rate': 3.587901886054921e-05, 'epoch': 0.85}
{'loss': 1.0966, 'grad_norm': 6.045703411102295, 'learning_rate': 3.5830157334115125e-05, 'epoch': 0.85}
{'loss': 1.1763, 'grad_norm': 4.603057384490967, 'learning_rate': 3.578129580768103e-05, 'epoch': 0.85}
{'loss': 1.1583, 'grad_norm': 5.048750877380371, 'learning_rate': 3.5732434281246946e-05, 'epoch': 0.86}
{'loss': 1.1812, 'grad_norm': 4.989102840423584, 'learning_rate': 3.568357275481286e-05, 'epoch': 0.86}
{'loss': 1.2853, 'grad_norm': 5.048952579498291, 'learning_rate': 3.5634711228378775e-05, 'epoch': 0.86}
{'loss': 1.0306, 'grad_norm': 6.008835792541504, 'learning_rate': 3.558584970194469e-05, 'epoch': 0.86}
{'loss': 1.0732, 'grad_norm': 6.9422221183776855, 'learning_rate': 3.55369881755106e-05, 'epoch': 0.87}
{'loss': 1.0965, 'grad_norm': 7.033533573150635, 'learning_rate': 3.548812664907652e-05, 'epoch': 0.87}
{'loss': 1.166, 'grad_norm': 6.998894691467285, 'learning_rate': 3.543926512264243e-05, 'epoch': 0.87}
{'loss': 1.1924, 'grad_norm': 6.2988600730896, 'learning_rate': 3.539040359620835e-05, 'epoch': 0.88}
{'loss': 1.3471, 'grad_norm': 8.208688735961914, 'learning_rate': 3.5341542069774266e-05, 'epoch': 0.88}
{'loss': 1.3309, 'grad_norm': 6.060096263885498, 'learning_rate': 3.5292680543340174e-05, 'epoch': 0.88}
{'loss': 1.0803, 'grad_norm': 6.137292861938477, 'learning_rate': 3.524381901690609e-05, 'epoch': 0.89}
{'loss': 1.1828, 'grad_norm': 6.876120567321777, 'learning_rate': 3.5194957490472e-05, 'epoch': 0.89}
{'loss': 1.1688, 'grad_norm': 6.353908061981201, 'learning_rate': 3.5146095964037916e-05, 'epoch': 0.89}
{'loss': 1.211, 'grad_norm': 6.360023021697998, 'learning_rate': 3.509723443760383e-05, 'epoch': 0.89}
{'loss': 1.2335, 'grad_norm': 6.650347709655762, 'learning_rate': 3.5048372911169745e-05, 'epoch': 0.9}
{'loss': 1.1485, 'grad_norm': 6.684619426727295, 'learning_rate': 3.499951138473566e-05, 'epoch': 0.9}
{'loss': 1.2724, 'grad_norm': 6.442923545837402, 'learning_rate': 3.495064985830157e-05, 'epoch': 0.9}
{'loss': 1.1647, 'grad_norm': 5.995529651641846, 'learning_rate': 3.4901788331867494e-05, 'epoch': 0.91}
{'loss': 1.1546, 'grad_norm': 7.593833923339844, 'learning_rate': 3.485292680543341e-05, 'epoch': 0.91}
{'loss': 1.0818, 'grad_norm': 4.122199535369873, 'learning_rate': 3.4804065278999316e-05, 'epoch': 0.91}
{'loss': 1.12, 'grad_norm': 4.339817523956299, 'learning_rate': 3.475520375256523e-05, 'epoch': 0.91}
{'loss': 1.0699, 'grad_norm': 6.163015365600586, 'learning_rate': 3.4706342226131144e-05, 'epoch': 0.92}
{'loss': 1.1666, 'grad_norm': 4.107158660888672, 'learning_rate': 3.465748069969706e-05, 'epoch': 0.92}
{'loss': 1.1658, 'grad_norm': 6.058748245239258, 'learning_rate': 3.460861917326297e-05, 'epoch': 0.92}
{'loss': 1.2638, 'grad_norm': 6.826299667358398, 'learning_rate': 3.455975764682889e-05, 'epoch': 0.93}
{'loss': 1.322, 'grad_norm': 3.9001410007476807, 'learning_rate': 3.45108961203948e-05, 'epoch': 0.93}
{'loss': 1.0715, 'grad_norm': 7.236649513244629, 'learning_rate': 3.4462034593960715e-05, 'epoch': 0.93}
{'loss': 1.1237, 'grad_norm': 5.582215309143066, 'learning_rate': 3.4413173067526636e-05, 'epoch': 0.94}
{'loss': 1.2761, 'grad_norm': 5.670384883880615, 'learning_rate': 3.436431154109255e-05, 'epoch': 0.94}
{'loss': 1.2554, 'grad_norm': 6.765471458435059, 'learning_rate': 3.4315450014658464e-05, 'epoch': 0.94}
{'loss': 1.3001, 'grad_norm': 5.273902416229248, 'learning_rate': 3.426658848822437e-05, 'epoch': 0.94}
{'loss': 1.2356, 'grad_norm': 9.617786407470703, 'learning_rate': 3.4217726961790286e-05, 'epoch': 0.95}
{'loss': 1.2539, 'grad_norm': 5.844074249267578, 'learning_rate': 3.41688654353562e-05, 'epoch': 0.95}
{'loss': 1.2515, 'grad_norm': 6.693530559539795, 'learning_rate': 3.4120003908922114e-05, 'epoch': 0.95}
{'loss': 1.1983, 'grad_norm': 4.932672500610352, 'learning_rate': 3.407114238248803e-05, 'epoch': 0.96}
{'loss': 1.3164, 'grad_norm': 4.470032691955566, 'learning_rate': 3.402228085605394e-05, 'epoch': 0.96}
{'loss': 1.1748, 'grad_norm': 7.316429138183594, 'learning_rate': 3.397341932961986e-05, 'epoch': 0.96}
{'loss': 1.0602, 'grad_norm': 5.745828628540039, 'learning_rate': 3.392455780318578e-05, 'epoch': 0.96}
{'loss': 1.2291, 'grad_norm': 6.008203506469727, 'learning_rate': 3.387569627675169e-05, 'epoch': 0.97}
{'loss': 1.2636, 'grad_norm': 6.351374626159668, 'learning_rate': 3.3826834750317606e-05, 'epoch': 0.97}
{'loss': 1.0342, 'grad_norm': 5.462953567504883, 'learning_rate': 3.3777973223883514e-05, 'epoch': 0.97}
{'loss': 1.161, 'grad_norm': 5.267480850219727, 'learning_rate': 3.372911169744943e-05, 'epoch': 0.98}
{'loss': 1.0788, 'grad_norm': 4.778648376464844, 'learning_rate': 3.368025017101534e-05, 'epoch': 0.98}
{'loss': 1.1659, 'grad_norm': 6.689788818359375, 'learning_rate': 3.3631388644581256e-05, 'epoch': 0.98}
{'loss': 1.1605, 'grad_norm': 5.651403427124023, 'learning_rate': 3.358252711814717e-05, 'epoch': 0.99}
{'loss': 1.1049, 'grad_norm': 8.100616455078125, 'learning_rate': 3.3533665591713085e-05, 'epoch': 0.99}
{'loss': 1.2494, 'grad_norm': 6.096782684326172, 'learning_rate': 3.3484804065279e-05, 'epoch': 0.99}
{'loss': 1.1228, 'grad_norm': 6.777052879333496, 'learning_rate': 3.343594253884492e-05, 'epoch': 0.99}
{'loss': 1.1368, 'grad_norm': 6.261490821838379, 'learning_rate': 3.3387081012410834e-05, 'epoch': 1.0}
{'loss': 1.2785, 'grad_norm': 6.543797492980957, 'learning_rate': 3.333821948597675e-05, 'epoch': 1.0}
{'loss': 1.0016, 'grad_norm': 5.237414836883545, 'learning_rate': 3.3289357959542656e-05, 'epoch': 1.0}
{'loss': 1.0046, 'grad_norm': 6.528027057647705, 'learning_rate': 3.324049643310857e-05, 'epoch': 1.01}
{'loss': 0.9655, 'grad_norm': 3.7655303478240967, 'learning_rate': 3.3191634906674484e-05, 'epoch': 1.01}
{'loss': 0.9823, 'grad_norm': 4.666449546813965, 'learning_rate': 3.31427733802404e-05, 'epoch': 1.01}
{'loss': 0.9305, 'grad_norm': 6.452812194824219, 'learning_rate': 3.309391185380631e-05, 'epoch': 1.01}
{'loss': 0.967, 'grad_norm': 5.856005668640137, 'learning_rate': 3.304505032737223e-05, 'epoch': 1.02}
{'loss': 0.9732, 'grad_norm': 6.174919128417969, 'learning_rate': 3.299618880093814e-05, 'epoch': 1.02}
{'loss': 0.9102, 'grad_norm': 8.330739974975586, 'learning_rate': 3.294732727450406e-05, 'epoch': 1.02}
{'loss': 0.949, 'grad_norm': 6.70339298248291, 'learning_rate': 3.2898465748069976e-05, 'epoch': 1.03}
{'loss': 0.8737, 'grad_norm': 6.533312797546387, 'learning_rate': 3.284960422163589e-05, 'epoch': 1.03}
{'loss': 0.9873, 'grad_norm': 4.917275905609131, 'learning_rate': 3.28007426952018e-05, 'epoch': 1.03}
{'loss': 1.0492, 'grad_norm': 5.860435485839844, 'learning_rate': 3.275188116876771e-05, 'epoch': 1.03}
{'loss': 0.9685, 'grad_norm': 7.872584342956543, 'learning_rate': 3.2703019642333626e-05, 'epoch': 1.04}
{'loss': 0.9987, 'grad_norm': 5.203291416168213, 'learning_rate': 3.265415811589954e-05, 'epoch': 1.04}
{'loss': 0.9282, 'grad_norm': 7.999027252197266, 'learning_rate': 3.2605296589465454e-05, 'epoch': 1.04}
{'loss': 0.9492, 'grad_norm': 5.655444145202637, 'learning_rate': 3.255643506303137e-05, 'epoch': 1.05}
{'loss': 0.9214, 'grad_norm': 5.998422622680664, 'learning_rate': 3.250757353659728e-05, 'epoch': 1.05}
{'loss': 0.934, 'grad_norm': 6.3794074058532715, 'learning_rate': 3.24587120101632e-05, 'epoch': 1.05}
{'loss': 0.9355, 'grad_norm': 7.2207231521606445, 'learning_rate': 3.240985048372912e-05, 'epoch': 1.06}
{'loss': 1.0692, 'grad_norm': 6.7540283203125, 'learning_rate': 3.236098895729503e-05, 'epoch': 1.06}
{'loss': 0.8563, 'grad_norm': 5.786820888519287, 'learning_rate': 3.231212743086094e-05, 'epoch': 1.06}
{'loss': 0.8984, 'grad_norm': 6.150709629058838, 'learning_rate': 3.2263265904426854e-05, 'epoch': 1.06}
{'loss': 1.0091, 'grad_norm': 6.3844475746154785, 'learning_rate': 3.221440437799277e-05, 'epoch': 1.07}
{'loss': 0.8873, 'grad_norm': 6.339813232421875, 'learning_rate': 3.216554285155868e-05, 'epoch': 1.07}
{'loss': 1.0397, 'grad_norm': 5.007113456726074, 'learning_rate': 3.2116681325124596e-05, 'epoch': 1.07}
{'loss': 0.9774, 'grad_norm': 7.214898586273193, 'learning_rate': 3.206781979869051e-05, 'epoch': 1.08}
{'loss': 0.9345, 'grad_norm': 6.336699962615967, 'learning_rate': 3.2018958272256425e-05, 'epoch': 1.08}
{'loss': 0.9333, 'grad_norm': 5.684432506561279, 'learning_rate': 3.197009674582234e-05, 'epoch': 1.08}
{'loss': 0.8803, 'grad_norm': 6.252169609069824, 'learning_rate': 3.192123521938826e-05, 'epoch': 1.08}
{'loss': 0.9291, 'grad_norm': 5.836474895477295, 'learning_rate': 3.1872373692954174e-05, 'epoch': 1.09}
{'loss': 0.9473, 'grad_norm': 6.781795978546143, 'learning_rate': 3.182351216652009e-05, 'epoch': 1.09}
{'loss': 0.8371, 'grad_norm': 3.237898111343384, 'learning_rate': 3.1774650640085996e-05, 'epoch': 1.09}
{'loss': 0.9892, 'grad_norm': 6.610424995422363, 'learning_rate': 3.172578911365191e-05, 'epoch': 1.1}
{'loss': 1.0049, 'grad_norm': 6.103890419006348, 'learning_rate': 3.1676927587217824e-05, 'epoch': 1.1}
{'loss': 1.0633, 'grad_norm': 6.341790676116943, 'learning_rate': 3.162806606078374e-05, 'epoch': 1.1}
{'loss': 0.9136, 'grad_norm': 6.453881740570068, 'learning_rate': 3.157920453434965e-05, 'epoch': 1.11}
{'loss': 0.9271, 'grad_norm': 4.982463836669922, 'learning_rate': 3.1530343007915567e-05, 'epoch': 1.11}
{'loss': 1.0363, 'grad_norm': 6.919369697570801, 'learning_rate': 3.148148148148148e-05, 'epoch': 1.11}
{'loss': 0.976, 'grad_norm': 5.342766284942627, 'learning_rate': 3.14326199550474e-05, 'epoch': 1.11}
{'loss': 0.9176, 'grad_norm': 6.4056243896484375, 'learning_rate': 3.1383758428613316e-05, 'epoch': 1.12}
{'loss': 1.0461, 'grad_norm': 6.581790447235107, 'learning_rate': 3.133489690217923e-05, 'epoch': 1.12}
{'loss': 0.9241, 'grad_norm': 7.101540565490723, 'learning_rate': 3.128603537574514e-05, 'epoch': 1.12}
{'loss': 0.9369, 'grad_norm': 8.85770034790039, 'learning_rate': 3.123717384931105e-05, 'epoch': 1.13}
{'loss': 0.9257, 'grad_norm': 4.561339855194092, 'learning_rate': 3.1188312322876966e-05, 'epoch': 1.13}
{'loss': 0.9306, 'grad_norm': 5.768291473388672, 'learning_rate': 3.113945079644288e-05, 'epoch': 1.13}
{'loss': 0.9848, 'grad_norm': 7.962093830108643, 'learning_rate': 3.1090589270008794e-05, 'epoch': 1.13}
{'loss': 1.0038, 'grad_norm': 6.369882583618164, 'learning_rate': 3.104172774357471e-05, 'epoch': 1.14}
{'loss': 0.8732, 'grad_norm': 5.475919246673584, 'learning_rate': 3.099286621714062e-05, 'epoch': 1.14}
{'loss': 1.0141, 'grad_norm': 7.280893325805664, 'learning_rate': 3.0944004690706544e-05, 'epoch': 1.14}
{'loss': 0.89, 'grad_norm': 4.788106918334961, 'learning_rate': 3.089514316427246e-05, 'epoch': 1.15}
{'loss': 0.91, 'grad_norm': 7.332748889923096, 'learning_rate': 3.084628163783837e-05, 'epoch': 1.15}
{'loss': 0.9587, 'grad_norm': 5.322518825531006, 'learning_rate': 3.079742011140428e-05, 'epoch': 1.15}
{'loss': 1.0422, 'grad_norm': 6.838771343231201, 'learning_rate': 3.0748558584970194e-05, 'epoch': 1.16}
{'loss': 1.0005, 'grad_norm': 6.304803371429443, 'learning_rate': 3.069969705853611e-05, 'epoch': 1.16}
{'loss': 1.0126, 'grad_norm': 5.195957183837891, 'learning_rate': 3.065083553210202e-05, 'epoch': 1.16}
{'loss': 1.0027, 'grad_norm': 6.634881496429443, 'learning_rate': 3.0601974005667936e-05, 'epoch': 1.16}
{'loss': 0.9169, 'grad_norm': 5.148431777954102, 'learning_rate': 3.055311247923385e-05, 'epoch': 1.17}
{'loss': 0.9339, 'grad_norm': 6.673566818237305, 'learning_rate': 3.0504250952799768e-05, 'epoch': 1.17}
{'loss': 0.9099, 'grad_norm': 3.8678102493286133, 'learning_rate': 3.0455389426365682e-05, 'epoch': 1.17}
{'loss': 0.9696, 'grad_norm': 7.515195846557617, 'learning_rate': 3.0406527899931596e-05, 'epoch': 1.18}
{'loss': 0.9838, 'grad_norm': 6.584144592285156, 'learning_rate': 3.035766637349751e-05, 'epoch': 1.18}
{'loss': 0.9725, 'grad_norm': 7.078389644622803, 'learning_rate': 3.030880484706342e-05, 'epoch': 1.18}
{'loss': 0.9591, 'grad_norm': 7.037060737609863, 'learning_rate': 3.0259943320629336e-05, 'epoch': 1.18}
{'loss': 1.0052, 'grad_norm': 4.61002254486084, 'learning_rate': 3.021108179419525e-05, 'epoch': 1.19}
{'loss': 1.0231, 'grad_norm': 6.476375579833984, 'learning_rate': 3.0162220267761164e-05, 'epoch': 1.19}
{'loss': 0.8899, 'grad_norm': 6.267366886138916, 'learning_rate': 3.011335874132708e-05, 'epoch': 1.19}
{'loss': 0.9548, 'grad_norm': 7.719416618347168, 'learning_rate': 3.0064497214892996e-05, 'epoch': 1.2}
{'loss': 0.9403, 'grad_norm': 5.675277233123779, 'learning_rate': 3.001563568845891e-05, 'epoch': 1.2}
{'loss': 0.9632, 'grad_norm': 6.778054714202881, 'learning_rate': 2.9966774162024824e-05, 'epoch': 1.2}
{'loss': 0.9304, 'grad_norm': 5.842894554138184, 'learning_rate': 2.9917912635590738e-05, 'epoch': 1.2}
{'loss': 0.8797, 'grad_norm': 4.3472676277160645, 'learning_rate': 2.9869051109156652e-05, 'epoch': 1.21}
{'loss': 0.8987, 'grad_norm': 6.311309814453125, 'learning_rate': 2.9820189582722563e-05, 'epoch': 1.21}
{'loss': 1.0708, 'grad_norm': 5.9429612159729, 'learning_rate': 2.9771328056288477e-05, 'epoch': 1.21}
{'loss': 0.9241, 'grad_norm': 5.011602401733398, 'learning_rate': 2.972246652985439e-05, 'epoch': 1.22}
{'loss': 1.0592, 'grad_norm': 8.279614448547363, 'learning_rate': 2.9673605003420306e-05, 'epoch': 1.22}
{'loss': 1.0669, 'grad_norm': 6.749398708343506, 'learning_rate': 2.9624743476986223e-05, 'epoch': 1.22}
{'loss': 0.9221, 'grad_norm': 5.6045918464660645, 'learning_rate': 2.9575881950552138e-05, 'epoch': 1.23}
{'loss': 0.8447, 'grad_norm': 3.736196756362915, 'learning_rate': 2.9527020424118052e-05, 'epoch': 1.23}
{'loss': 0.9649, 'grad_norm': 5.075225830078125, 'learning_rate': 2.9478158897683966e-05, 'epoch': 1.23}
{'loss': 0.983, 'grad_norm': 6.665274143218994, 'learning_rate': 2.942929737124988e-05, 'epoch': 1.23}
{'loss': 0.9173, 'grad_norm': 6.266736030578613, 'learning_rate': 2.9380435844815794e-05, 'epoch': 1.24}
{'loss': 0.9067, 'grad_norm': 4.994920253753662, 'learning_rate': 2.9331574318381705e-05, 'epoch': 1.24}
{'loss': 0.9205, 'grad_norm': 6.153744697570801, 'learning_rate': 2.928271279194762e-05, 'epoch': 1.24}
{'loss': 0.9093, 'grad_norm': 5.6387619972229, 'learning_rate': 2.9233851265513534e-05, 'epoch': 1.25}
{'loss': 0.9003, 'grad_norm': 4.100272178649902, 'learning_rate': 2.9184989739079448e-05, 'epoch': 1.25}
{'loss': 1.0195, 'grad_norm': 5.202267169952393, 'learning_rate': 2.9136128212645365e-05, 'epoch': 1.25}
{'loss': 0.8798, 'grad_norm': 5.471673488616943, 'learning_rate': 2.908726668621128e-05, 'epoch': 1.25}
{'loss': 0.95, 'grad_norm': 5.627054691314697, 'learning_rate': 2.9038405159777194e-05, 'epoch': 1.26}
{'loss': 0.8633, 'grad_norm': 4.426970481872559, 'learning_rate': 2.8989543633343108e-05, 'epoch': 1.26}
{'loss': 0.9272, 'grad_norm': 7.516993522644043, 'learning_rate': 2.8940682106909022e-05, 'epoch': 1.26}
{'loss': 0.8708, 'grad_norm': 6.7532639503479, 'learning_rate': 2.8891820580474936e-05, 'epoch': 1.27}
{'loss': 0.8293, 'grad_norm': 5.483642101287842, 'learning_rate': 2.8842959054040854e-05, 'epoch': 1.27}
{'loss': 0.9437, 'grad_norm': 6.948619365692139, 'learning_rate': 2.879409752760676e-05, 'epoch': 1.27}
{'loss': 0.9395, 'grad_norm': 8.861668586730957, 'learning_rate': 2.8745236001172675e-05, 'epoch': 1.28}
{'loss': 0.8963, 'grad_norm': 6.94176721572876, 'learning_rate': 2.869637447473859e-05, 'epoch': 1.28}
{'loss': 0.8848, 'grad_norm': 5.402851581573486, 'learning_rate': 2.8647512948304507e-05, 'epoch': 1.28}
{'loss': 0.8603, 'grad_norm': 4.481328964233398, 'learning_rate': 2.859865142187042e-05, 'epoch': 1.28}
{'loss': 0.9672, 'grad_norm': 5.574980735778809, 'learning_rate': 2.8549789895436336e-05, 'epoch': 1.29}
{'loss': 1.0184, 'grad_norm': 6.270307540893555, 'learning_rate': 2.850092836900225e-05, 'epoch': 1.29}
{'loss': 0.9928, 'grad_norm': 6.841262340545654, 'learning_rate': 2.8452066842568164e-05, 'epoch': 1.29}
{'loss': 0.9724, 'grad_norm': 6.809607982635498, 'learning_rate': 2.8403205316134078e-05, 'epoch': 1.3}
{'loss': 1.0382, 'grad_norm': 8.812398910522461, 'learning_rate': 2.8354343789699996e-05, 'epoch': 1.3}
{'loss': 0.9413, 'grad_norm': 5.490156173706055, 'learning_rate': 2.8305482263265903e-05, 'epoch': 1.3}
{'loss': 1.0184, 'grad_norm': 8.983518600463867, 'learning_rate': 2.8256620736831817e-05, 'epoch': 1.3}
{'loss': 1.0125, 'grad_norm': 8.172812461853027, 'learning_rate': 2.820775921039773e-05, 'epoch': 1.31}
{'loss': 1.08, 'grad_norm': 7.634202480316162, 'learning_rate': 2.815889768396365e-05, 'epoch': 1.31}
{'loss': 0.9466, 'grad_norm': 5.632749557495117, 'learning_rate': 2.8110036157529563e-05, 'epoch': 1.31}
{'loss': 0.9266, 'grad_norm': 4.485418319702148, 'learning_rate': 2.8061174631095477e-05, 'epoch': 1.32}
{'loss': 0.9265, 'grad_norm': 7.350160121917725, 'learning_rate': 2.801231310466139e-05, 'epoch': 1.32}
{'loss': 0.9209, 'grad_norm': 5.668917179107666, 'learning_rate': 2.7963451578227306e-05, 'epoch': 1.32}
{'loss': 1.0235, 'grad_norm': 7.195885181427002, 'learning_rate': 2.791459005179322e-05, 'epoch': 1.33}
{'loss': 1.0097, 'grad_norm': 8.345588684082031, 'learning_rate': 2.7865728525359138e-05, 'epoch': 1.33}
{'loss': 0.8961, 'grad_norm': 6.2979912757873535, 'learning_rate': 2.7816866998925045e-05, 'epoch': 1.33}
{'loss': 0.9103, 'grad_norm': 4.65238618850708, 'learning_rate': 2.776800547249096e-05, 'epoch': 1.33}
{'loss': 0.9635, 'grad_norm': 6.714537143707275, 'learning_rate': 2.7719143946056873e-05, 'epoch': 1.34}
{'loss': 1.0271, 'grad_norm': 8.142265319824219, 'learning_rate': 2.767028241962279e-05, 'epoch': 1.34}
{'loss': 0.9723, 'grad_norm': 5.7152180671691895, 'learning_rate': 2.7621420893188705e-05, 'epoch': 1.34}
{'loss': 0.8697, 'grad_norm': 5.602033615112305, 'learning_rate': 2.757255936675462e-05, 'epoch': 1.35}
{'loss': 0.9672, 'grad_norm': 5.968106269836426, 'learning_rate': 2.7523697840320534e-05, 'epoch': 1.35}
{'loss': 0.9326, 'grad_norm': 7.288689136505127, 'learning_rate': 2.7474836313886448e-05, 'epoch': 1.35}
{'loss': 1.0152, 'grad_norm': 8.210478782653809, 'learning_rate': 2.7425974787452362e-05, 'epoch': 1.35}
{'loss': 0.9522, 'grad_norm': 8.481134414672852, 'learning_rate': 2.737711326101828e-05, 'epoch': 1.36}
{'loss': 1.0208, 'grad_norm': 5.300430774688721, 'learning_rate': 2.7328251734584187e-05, 'epoch': 1.36}
{'loss': 0.9331, 'grad_norm': 7.599562168121338, 'learning_rate': 2.72793902081501e-05, 'epoch': 1.36}
{'loss': 0.9519, 'grad_norm': 7.632137298583984, 'learning_rate': 2.7230528681716015e-05, 'epoch': 1.37}
{'loss': 1.0068, 'grad_norm': 7.272210597991943, 'learning_rate': 2.7181667155281933e-05, 'epoch': 1.37}
{'loss': 0.9936, 'grad_norm': 6.20283842086792, 'learning_rate': 2.7132805628847847e-05, 'epoch': 1.37}
{'loss': 0.9917, 'grad_norm': 5.500511169433594, 'learning_rate': 2.708394410241376e-05, 'epoch': 1.37}
{'loss': 0.9992, 'grad_norm': 5.449953556060791, 'learning_rate': 2.7035082575979675e-05, 'epoch': 1.38}
{'loss': 0.9319, 'grad_norm': 7.630800724029541, 'learning_rate': 2.698622104954559e-05, 'epoch': 1.38}
{'loss': 0.972, 'grad_norm': 5.779613971710205, 'learning_rate': 2.6937359523111504e-05, 'epoch': 1.38}
{'loss': 0.9813, 'grad_norm': 6.896513938903809, 'learning_rate': 2.688849799667742e-05, 'epoch': 1.39}
{'loss': 0.9406, 'grad_norm': 6.663972854614258, 'learning_rate': 2.683963647024333e-05, 'epoch': 1.39}
{'loss': 0.8858, 'grad_norm': 4.397409439086914, 'learning_rate': 2.6790774943809243e-05, 'epoch': 1.39}
{'loss': 1.0076, 'grad_norm': 5.5764994621276855, 'learning_rate': 2.6741913417375157e-05, 'epoch': 1.4}
{'loss': 0.8879, 'grad_norm': 6.752871990203857, 'learning_rate': 2.6693051890941075e-05, 'epoch': 1.4}
{'loss': 0.9951, 'grad_norm': 6.4913649559021, 'learning_rate': 2.664419036450699e-05, 'epoch': 1.4}
{'loss': 1.0194, 'grad_norm': 6.634601593017578, 'learning_rate': 2.6595328838072903e-05, 'epoch': 1.4}
{'loss': 0.9925, 'grad_norm': 6.581479549407959, 'learning_rate': 2.6546467311638817e-05, 'epoch': 1.41}
{'loss': 1.0542, 'grad_norm': 8.555500984191895, 'learning_rate': 2.649760578520473e-05, 'epoch': 1.41}
{'loss': 0.9395, 'grad_norm': 5.385293960571289, 'learning_rate': 2.6448744258770646e-05, 'epoch': 1.41}
{'loss': 0.9723, 'grad_norm': 7.262895107269287, 'learning_rate': 2.639988273233656e-05, 'epoch': 1.42}
{'loss': 0.9363, 'grad_norm': 4.500267505645752, 'learning_rate': 2.6351021205902478e-05, 'epoch': 1.42}
{'loss': 0.9204, 'grad_norm': 6.8749284744262695, 'learning_rate': 2.6302159679468385e-05, 'epoch': 1.42}
{'loss': 1.0374, 'grad_norm': 6.101223468780518, 'learning_rate': 2.62532981530343e-05, 'epoch': 1.42}
{'loss': 0.9954, 'grad_norm': 4.761883735656738, 'learning_rate': 2.6204436626600213e-05, 'epoch': 1.43}
{'loss': 0.9778, 'grad_norm': 6.2273969650268555, 'learning_rate': 2.615557510016613e-05, 'epoch': 1.43}
{'loss': 1.0031, 'grad_norm': 7.586002349853516, 'learning_rate': 2.6106713573732045e-05, 'epoch': 1.43}
{'loss': 1.0411, 'grad_norm': 5.639895915985107, 'learning_rate': 2.605785204729796e-05, 'epoch': 1.44}
{'loss': 0.9512, 'grad_norm': 6.683849334716797, 'learning_rate': 2.6008990520863873e-05, 'epoch': 1.44}
{'loss': 0.9768, 'grad_norm': 5.779204368591309, 'learning_rate': 2.5960128994429788e-05, 'epoch': 1.44}
{'loss': 0.9849, 'grad_norm': 8.55880355834961, 'learning_rate': 2.5911267467995702e-05, 'epoch': 1.45}
{'loss': 0.9622, 'grad_norm': 6.336506366729736, 'learning_rate': 2.586240594156162e-05, 'epoch': 1.45}
{'loss': 1.0905, 'grad_norm': 6.3497161865234375, 'learning_rate': 2.5813544415127527e-05, 'epoch': 1.45}
{'loss': 1.009, 'grad_norm': 6.890151500701904, 'learning_rate': 2.576468288869344e-05, 'epoch': 1.45}
{'loss': 0.897, 'grad_norm': 6.797249794006348, 'learning_rate': 2.5715821362259355e-05, 'epoch': 1.46}
{'loss': 0.9475, 'grad_norm': 5.362610340118408, 'learning_rate': 2.5666959835825273e-05, 'epoch': 1.46}
{'loss': 0.957, 'grad_norm': 6.316975116729736, 'learning_rate': 2.5618098309391187e-05, 'epoch': 1.46}
{'loss': 0.9775, 'grad_norm': 7.944616317749023, 'learning_rate': 2.55692367829571e-05, 'epoch': 1.47}
{'loss': 1.0928, 'grad_norm': 5.6209516525268555, 'learning_rate': 2.5520375256523015e-05, 'epoch': 1.47}
{'loss': 0.8995, 'grad_norm': 5.955070495605469, 'learning_rate': 2.547151373008893e-05, 'epoch': 1.47}
{'loss': 0.936, 'grad_norm': 6.69712495803833, 'learning_rate': 2.5422652203654844e-05, 'epoch': 1.47}
{'loss': 0.9738, 'grad_norm': 6.887120723724365, 'learning_rate': 2.537379067722076e-05, 'epoch': 1.48}
{'loss': 0.9974, 'grad_norm': 5.908651351928711, 'learning_rate': 2.532492915078667e-05, 'epoch': 1.48}
{'loss': 1.0877, 'grad_norm': 8.438761711120605, 'learning_rate': 2.5276067624352583e-05, 'epoch': 1.48}
