Using device: cuda
Loading embedding model and tokenizer...
Original data size: 36718
Filtered data size: 17148
Training Model 0...
Holdout evaluation before iterations:
Prompt:  However , as Hung notes , he " is the only Chinese poet whose influence grew with time " , and his works began to increase in popularity in the ninth century . Early positive comments came from Bai Juyi , who praised the moral sentiments of some of Du Fu 's works ( although he found these in only a
Candidate 1:  few years or so) , " It seems to me that it is because his poems are well recorded in the English language . Indeed, it is said that there are no Chinese poems in English , but many are published in Chinese , with the exception of some of the English poems " , " and " , " and ",
Candidate 2:  short time ). Most important also some reviews come from the Chinese scholar Zhongnong Huang, who expressed his love of Du Fu 's works. Although Zhongnong Huang's comments about the "cultural vitality" of Du Fu 's works have been met with many negative criticisms, his views are often cited as
Candidate 3:  limited amount , and did not discuss all of it ). His works were not included in the list of Chinese Poetry Poems but became their own special style . Other critics (who were of the opinion that Chinese prose poetry did not exist), in particular Jiang Yang (who saw "literary culture" in general as one
Prompt:  In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed " Scott Parry " in the episode , " In Safe Hands " . Boulter starred as " Scott " in the play Herons written by Simon Stephens , which was performed in 2001 at the Royal Court
{'loss': 1.8733, 'grad_norm': 6.8545098304748535, 'learning_rate': 3.996101364522417e-05, 'epoch': 0.6}
{'loss': 1.7949, 'grad_norm': 6.711459159851074, 'learning_rate': 3.991228070175439e-05, 'epoch': 0.61}
{'loss': 1.6742, 'grad_norm': 7.7699456214904785, 'learning_rate': 3.98635477582846e-05, 'epoch': 0.61}
{'loss': 1.8397, 'grad_norm': 7.684203624725342, 'learning_rate': 3.981481481481482e-05, 'epoch': 0.61}
{'loss': 1.7764, 'grad_norm': 7.620978832244873, 'learning_rate': 3.976608187134503e-05, 'epoch': 0.61}
{'loss': 1.8019, 'grad_norm': 6.01405143737793, 'learning_rate': 3.971734892787525e-05, 'epoch': 0.62}
{'loss': 1.7397, 'grad_norm': 7.324317455291748, 'learning_rate': 3.966861598440546e-05, 'epoch': 0.62}
{'loss': 1.7348, 'grad_norm': 6.7440900802612305, 'learning_rate': 3.9619883040935676e-05, 'epoch': 0.62}
{'loss': 1.7749, 'grad_norm': 7.525440692901611, 'learning_rate': 3.957115009746589e-05, 'epoch': 0.63}
{'loss': 1.7792, 'grad_norm': 8.064393997192383, 'learning_rate': 3.9522417153996105e-05, 'epoch': 0.63}
{'loss': 1.7602, 'grad_norm': 6.829928398132324, 'learning_rate': 3.9473684210526316e-05, 'epoch': 0.63}
{'loss': 1.7652, 'grad_norm': 7.249157905578613, 'learning_rate': 3.9424951267056534e-05, 'epoch': 0.63}
{'loss': 1.8083, 'grad_norm': 6.1364006996154785, 'learning_rate': 3.9376218323586745e-05, 'epoch': 0.64}
{'loss': 1.9173, 'grad_norm': 6.900506019592285, 'learning_rate': 3.932748538011696e-05, 'epoch': 0.64}
{'loss': 1.7421, 'grad_norm': 6.330724716186523, 'learning_rate': 3.9278752436647174e-05, 'epoch': 0.64}
{'loss': 1.7633, 'grad_norm': 7.418257236480713, 'learning_rate': 3.923001949317739e-05, 'epoch': 0.65}
{'loss': 1.8198, 'grad_norm': 6.89227819442749, 'learning_rate': 3.9181286549707604e-05, 'epoch': 0.65}
{'loss': 1.7395, 'grad_norm': 6.31953763961792, 'learning_rate': 3.913255360623782e-05, 'epoch': 0.65}
{'loss': 1.719, 'grad_norm': 7.370041370391846, 'learning_rate': 3.908382066276803e-05, 'epoch': 0.65}
{'loss': 1.8359, 'grad_norm': 6.869045257568359, 'learning_rate': 3.9035087719298244e-05, 'epoch': 0.66}
{'loss': 1.8309, 'grad_norm': 4.905717849731445, 'learning_rate': 3.898635477582846e-05, 'epoch': 0.66}
{'loss': 1.7677, 'grad_norm': 6.593245506286621, 'learning_rate': 3.893762183235868e-05, 'epoch': 0.66}
{'loss': 1.8555, 'grad_norm': 7.425559043884277, 'learning_rate': 3.888888888888889e-05, 'epoch': 0.67}
{'loss': 1.56, 'grad_norm': 6.08969783782959, 'learning_rate': 3.88401559454191e-05, 'epoch': 0.67}
{'loss': 1.778, 'grad_norm': 7.4049859046936035, 'learning_rate': 3.879142300194932e-05, 'epoch': 0.67}
{'loss': 1.7992, 'grad_norm': 6.3812408447265625, 'learning_rate': 3.874269005847954e-05, 'epoch': 0.68}
{'loss': 1.7887, 'grad_norm': 6.306949138641357, 'learning_rate': 3.869395711500975e-05, 'epoch': 0.68}
{'loss': 1.7253, 'grad_norm': 6.558162212371826, 'learning_rate': 3.864522417153996e-05, 'epoch': 0.68}
{'loss': 1.9887, 'grad_norm': 6.9079365730285645, 'learning_rate': 3.859649122807018e-05, 'epoch': 0.68}
{'loss': 1.6615, 'grad_norm': 5.851466655731201, 'learning_rate': 3.8547758284600396e-05, 'epoch': 0.69}
{'loss': 1.7729, 'grad_norm': 5.928671836853027, 'learning_rate': 3.849902534113061e-05, 'epoch': 0.69}
{'loss': 1.7666, 'grad_norm': 8.008281707763672, 'learning_rate': 3.845029239766082e-05, 'epoch': 0.69}
{'loss': 1.7686, 'grad_norm': 5.8518452644348145, 'learning_rate': 3.8401559454191036e-05, 'epoch': 0.7}
{'loss': 1.7168, 'grad_norm': 6.569826602935791, 'learning_rate': 3.8352826510721254e-05, 'epoch': 0.7}
{'loss': 1.6151, 'grad_norm': 7.170056343078613, 'learning_rate': 3.8304093567251465e-05, 'epoch': 0.7}
{'loss': 1.8641, 'grad_norm': 8.80850887298584, 'learning_rate': 3.8255360623781676e-05, 'epoch': 0.7}
{'loss': 1.8487, 'grad_norm': 6.90603494644165, 'learning_rate': 3.820662768031189e-05, 'epoch': 0.71}
{'loss': 1.8407, 'grad_norm': 5.699802875518799, 'learning_rate': 3.815789473684211e-05, 'epoch': 0.71}
{'loss': 1.7109, 'grad_norm': 6.787228584289551, 'learning_rate': 3.8109161793372323e-05, 'epoch': 0.71}
{'loss': 1.811, 'grad_norm': 6.32374906539917, 'learning_rate': 3.8060428849902535e-05, 'epoch': 0.72}
{'loss': 1.6897, 'grad_norm': 6.403415679931641, 'learning_rate': 3.8011695906432746e-05, 'epoch': 0.72}
{'loss': 1.6872, 'grad_norm': 7.202554225921631, 'learning_rate': 3.7962962962962964e-05, 'epoch': 0.72}
{'loss': 1.8233, 'grad_norm': 6.539612770080566, 'learning_rate': 3.791423001949318e-05, 'epoch': 0.73}
{'loss': 1.7263, 'grad_norm': 4.9189324378967285, 'learning_rate': 3.786549707602339e-05, 'epoch': 0.73}
{'loss': 1.9068, 'grad_norm': 7.382517337799072, 'learning_rate': 3.7816764132553604e-05, 'epoch': 0.73}
{'loss': 1.7431, 'grad_norm': 6.670597076416016, 'learning_rate': 3.776803118908382e-05, 'epoch': 0.73}
{'loss': 1.7845, 'grad_norm': 6.775644779205322, 'learning_rate': 3.771929824561404e-05, 'epoch': 0.74}
{'loss': 1.7591, 'grad_norm': 7.0575079917907715, 'learning_rate': 3.767056530214425e-05, 'epoch': 0.74}
{'loss': 1.8511, 'grad_norm': 6.99064302444458, 'learning_rate': 3.762183235867446e-05, 'epoch': 0.74}
{'loss': 1.7427, 'grad_norm': 6.744181156158447, 'learning_rate': 3.757309941520468e-05, 'epoch': 0.75}
{'loss': 1.8513, 'grad_norm': 5.767932891845703, 'learning_rate': 3.75243664717349e-05, 'epoch': 0.75}
{'loss': 1.6764, 'grad_norm': 6.042348861694336, 'learning_rate': 3.747563352826511e-05, 'epoch': 0.75}
{'loss': 1.7831, 'grad_norm': 6.6351237297058105, 'learning_rate': 3.742690058479532e-05, 'epoch': 0.75}
{'loss': 1.7607, 'grad_norm': 5.991691589355469, 'learning_rate': 3.737816764132554e-05, 'epoch': 0.76}
{'loss': 1.748, 'grad_norm': 7.407370567321777, 'learning_rate': 3.7329434697855756e-05, 'epoch': 0.76}
{'loss': 1.7092, 'grad_norm': 7.116419792175293, 'learning_rate': 3.728070175438597e-05, 'epoch': 0.76}
{'loss': 1.8166, 'grad_norm': 7.98624324798584, 'learning_rate': 3.723196881091618e-05, 'epoch': 0.77}
{'loss': 1.7582, 'grad_norm': 6.699965000152588, 'learning_rate': 3.7183235867446396e-05, 'epoch': 0.77}
{'loss': 1.7722, 'grad_norm': 6.593012809753418, 'learning_rate': 3.713450292397661e-05, 'epoch': 0.77}
{'loss': 1.7873, 'grad_norm': 7.374964714050293, 'learning_rate': 3.7085769980506825e-05, 'epoch': 0.77}
{'loss': 1.8686, 'grad_norm': 7.363206386566162, 'learning_rate': 3.7037037037037037e-05, 'epoch': 0.78}
{'loss': 1.6973, 'grad_norm': 5.95185661315918, 'learning_rate': 3.6988304093567254e-05, 'epoch': 0.78}
{'loss': 1.6906, 'grad_norm': 7.29624605178833, 'learning_rate': 3.6939571150097466e-05, 'epoch': 0.78}
{'loss': 1.788, 'grad_norm': 6.375209331512451, 'learning_rate': 3.6890838206627684e-05, 'epoch': 0.79}
{'loss': 1.7615, 'grad_norm': 6.350124359130859, 'learning_rate': 3.6842105263157895e-05, 'epoch': 0.79}
{'loss': 1.7813, 'grad_norm': 6.982147693634033, 'learning_rate': 3.679337231968811e-05, 'epoch': 0.79}
{'loss': 1.7539, 'grad_norm': 7.093027591705322, 'learning_rate': 3.6744639376218324e-05, 'epoch': 0.8}
{'loss': 1.7482, 'grad_norm': 7.573742866516113, 'learning_rate': 3.669590643274854e-05, 'epoch': 0.8}
{'loss': 1.7844, 'grad_norm': 10.763996124267578, 'learning_rate': 3.664717348927875e-05, 'epoch': 0.8}
{'loss': 1.7555, 'grad_norm': 8.334280967712402, 'learning_rate': 3.659844054580897e-05, 'epoch': 0.8}
{'loss': 1.7323, 'grad_norm': 6.922488212585449, 'learning_rate': 3.654970760233918e-05, 'epoch': 0.81}
{'loss': 1.6981, 'grad_norm': 5.213303089141846, 'learning_rate': 3.65009746588694e-05, 'epoch': 0.81}
{'loss': 1.7502, 'grad_norm': 6.729783058166504, 'learning_rate': 3.645224171539961e-05, 'epoch': 0.81}
{'loss': 1.8197, 'grad_norm': 7.883659362792969, 'learning_rate': 3.640350877192983e-05, 'epoch': 0.82}
{'loss': 1.7641, 'grad_norm': 6.101702690124512, 'learning_rate': 3.635477582846004e-05, 'epoch': 0.82}
{'loss': 1.8117, 'grad_norm': 6.725490093231201, 'learning_rate': 3.630604288499025e-05, 'epoch': 0.82}
{'loss': 1.88, 'grad_norm': 7.245842456817627, 'learning_rate': 3.625730994152047e-05, 'epoch': 0.82}
{'loss': 1.8321, 'grad_norm': 7.057927131652832, 'learning_rate': 3.620857699805069e-05, 'epoch': 0.83}
{'loss': 1.7391, 'grad_norm': 7.048901557922363, 'learning_rate': 3.61598440545809e-05, 'epoch': 0.83}
{'loss': 1.7746, 'grad_norm': 7.561042785644531, 'learning_rate': 3.611111111111111e-05, 'epoch': 0.83}
{'loss': 1.8106, 'grad_norm': 7.263848781585693, 'learning_rate': 3.606237816764133e-05, 'epoch': 0.84}
{'loss': 1.7748, 'grad_norm': 6.301965236663818, 'learning_rate': 3.6013645224171545e-05, 'epoch': 0.84}
{'loss': 1.7213, 'grad_norm': 5.706338882446289, 'learning_rate': 3.5964912280701756e-05, 'epoch': 0.84}
{'loss': 1.6822, 'grad_norm': 5.5991740226745605, 'learning_rate': 3.591617933723197e-05, 'epoch': 0.85}
{'loss': 1.7376, 'grad_norm': 6.043259620666504, 'learning_rate': 3.5867446393762186e-05, 'epoch': 0.85}
{'loss': 1.7019, 'grad_norm': 6.379793643951416, 'learning_rate': 3.5818713450292403e-05, 'epoch': 0.85}
{'loss': 1.8445, 'grad_norm': 8.777870178222656, 'learning_rate': 3.5769980506822615e-05, 'epoch': 0.85}
{'loss': 1.8641, 'grad_norm': 6.720954418182373, 'learning_rate': 3.5721247563352826e-05, 'epoch': 0.86}
{'loss': 1.8795, 'grad_norm': 8.430511474609375, 'learning_rate': 3.5672514619883044e-05, 'epoch': 0.86}
{'loss': 1.8389, 'grad_norm': 7.286345481872559, 'learning_rate': 3.562378167641326e-05, 'epoch': 0.86}
{'loss': 1.7194, 'grad_norm': 6.312263488769531, 'learning_rate': 3.557504873294347e-05, 'epoch': 0.87}
{'loss': 1.7585, 'grad_norm': 7.144196033477783, 'learning_rate': 3.5526315789473684e-05, 'epoch': 0.87}
{'loss': 1.6762, 'grad_norm': 7.721726894378662, 'learning_rate': 3.5477582846003895e-05, 'epoch': 0.87}
{'loss': 1.7751, 'grad_norm': 6.717317581176758, 'learning_rate': 3.542884990253412e-05, 'epoch': 0.87}
{'loss': 1.74, 'grad_norm': 7.124560356140137, 'learning_rate': 3.538011695906433e-05, 'epoch': 0.88}
{'loss': 1.7907, 'grad_norm': 8.991241455078125, 'learning_rate': 3.533138401559454e-05, 'epoch': 0.88}
{'loss': 1.8443, 'grad_norm': 7.454380989074707, 'learning_rate': 3.528265107212475e-05, 'epoch': 0.88}
{'loss': 1.7339, 'grad_norm': 7.21030330657959, 'learning_rate': 3.523391812865498e-05, 'epoch': 0.89}
{'loss': 1.6613, 'grad_norm': 5.841125011444092, 'learning_rate': 3.518518518518519e-05, 'epoch': 0.89}
{'loss': 1.808, 'grad_norm': 7.627663612365723, 'learning_rate': 3.51364522417154e-05, 'epoch': 0.89}
{'loss': 1.8023, 'grad_norm': 6.8472747802734375, 'learning_rate': 3.508771929824561e-05, 'epoch': 0.89}
{'loss': 1.7959, 'grad_norm': 7.0926971435546875, 'learning_rate': 3.503898635477583e-05, 'epoch': 0.9}
{'loss': 1.7381, 'grad_norm': 7.023425579071045, 'learning_rate': 3.499025341130605e-05, 'epoch': 0.9}
{'loss': 1.58, 'grad_norm': 4.9923787117004395, 'learning_rate': 3.494152046783626e-05, 'epoch': 0.9}
{'loss': 1.6133, 'grad_norm': 5.8225908279418945, 'learning_rate': 3.489278752436647e-05, 'epoch': 0.91}
{'loss': 1.891, 'grad_norm': 7.788601875305176, 'learning_rate': 3.484405458089669e-05, 'epoch': 0.91}
{'loss': 1.6326, 'grad_norm': 5.405146598815918, 'learning_rate': 3.4795321637426905e-05, 'epoch': 0.91}
{'loss': 1.7731, 'grad_norm': 6.283648490905762, 'learning_rate': 3.474658869395712e-05, 'epoch': 0.92}
{'loss': 1.6648, 'grad_norm': 6.244803428649902, 'learning_rate': 3.469785575048733e-05, 'epoch': 0.92}
{'loss': 1.7701, 'grad_norm': 6.653594017028809, 'learning_rate': 3.4649122807017546e-05, 'epoch': 0.92}
{'loss': 1.8776, 'grad_norm': 6.869149208068848, 'learning_rate': 3.4600389863547764e-05, 'epoch': 0.92}
{'loss': 1.6344, 'grad_norm': 6.528343677520752, 'learning_rate': 3.4551656920077975e-05, 'epoch': 0.93}
{'loss': 1.6965, 'grad_norm': 5.771658897399902, 'learning_rate': 3.4502923976608186e-05, 'epoch': 0.93}
{'loss': 1.809, 'grad_norm': 5.604966640472412, 'learning_rate': 3.4454191033138404e-05, 'epoch': 0.93}
{'loss': 1.7278, 'grad_norm': 7.484315872192383, 'learning_rate': 3.440545808966862e-05, 'epoch': 0.94}
{'loss': 1.6155, 'grad_norm': 6.110737323760986, 'learning_rate': 3.435672514619883e-05, 'epoch': 0.94}
{'loss': 1.6871, 'grad_norm': 7.915482044219971, 'learning_rate': 3.4307992202729044e-05, 'epoch': 0.94}
{'loss': 1.7418, 'grad_norm': 7.3050312995910645, 'learning_rate': 3.425925925925926e-05, 'epoch': 0.94}
{'loss': 1.8171, 'grad_norm': 7.519876480102539, 'learning_rate': 3.421052631578947e-05, 'epoch': 0.95}
{'loss': 1.7548, 'grad_norm': 7.247472286224365, 'learning_rate': 3.416179337231969e-05, 'epoch': 0.95}
{'loss': 1.8699, 'grad_norm': 6.281388282775879, 'learning_rate': 3.41130604288499e-05, 'epoch': 0.95}
{'loss': 1.7457, 'grad_norm': 5.995389461517334, 'learning_rate': 3.406432748538012e-05, 'epoch': 0.96}
{'loss': 1.736, 'grad_norm': 8.081803321838379, 'learning_rate': 3.401559454191033e-05, 'epoch': 0.96}
{'loss': 1.7034, 'grad_norm': 6.695940017700195, 'learning_rate': 3.396686159844055e-05, 'epoch': 0.96}
{'loss': 1.6967, 'grad_norm': 6.67661190032959, 'learning_rate': 3.391812865497076e-05, 'epoch': 0.96}
{'loss': 1.5472, 'grad_norm': 6.527336120605469, 'learning_rate': 3.386939571150098e-05, 'epoch': 0.97}
{'loss': 1.8503, 'grad_norm': 9.487957954406738, 'learning_rate': 3.382066276803119e-05, 'epoch': 0.97}
{'loss': 1.7735, 'grad_norm': 7.771005630493164, 'learning_rate': 3.377192982456141e-05, 'epoch': 0.97}
{'loss': 1.6004, 'grad_norm': 6.297421932220459, 'learning_rate': 3.372319688109162e-05, 'epoch': 0.98}
{'loss': 1.6758, 'grad_norm': 8.582376480102539, 'learning_rate': 3.3674463937621837e-05, 'epoch': 0.98}
{'loss': 1.7439, 'grad_norm': 6.1047258377075195, 'learning_rate': 3.362573099415205e-05, 'epoch': 0.98}
{'loss': 1.6595, 'grad_norm': 5.027551174163818, 'learning_rate': 3.3576998050682266e-05, 'epoch': 0.99}
{'loss': 1.7871, 'grad_norm': 7.05963659286499, 'learning_rate': 3.352826510721248e-05, 'epoch': 0.99}
{'loss': 1.7516, 'grad_norm': 6.0312910079956055, 'learning_rate': 3.3479532163742695e-05, 'epoch': 0.99}
{'loss': 1.5953, 'grad_norm': 5.758418560028076, 'learning_rate': 3.3430799220272906e-05, 'epoch': 0.99}
{'loss': 1.6473, 'grad_norm': 7.58377742767334, 'learning_rate': 3.338206627680312e-05, 'epoch': 1.0}
{'loss': 1.7058, 'grad_norm': 11.80099105834961, 'learning_rate': 3.3333333333333335e-05, 'epoch': 1.0}
{'loss': 1.5377, 'grad_norm': 5.8983917236328125, 'learning_rate': 3.328460038986355e-05, 'epoch': 1.0}
{'loss': 1.4783, 'grad_norm': 5.308839797973633, 'learning_rate': 3.3235867446393764e-05, 'epoch': 1.01}
{'loss': 1.4759, 'grad_norm': 7.389147758483887, 'learning_rate': 3.3187134502923975e-05, 'epoch': 1.01}
{'loss': 1.6068, 'grad_norm': 5.493395805358887, 'learning_rate': 3.313840155945419e-05, 'epoch': 1.01}
{'loss': 1.4103, 'grad_norm': 5.268464088439941, 'learning_rate': 3.308966861598441e-05, 'epoch': 1.01}
{'loss': 1.5142, 'grad_norm': 6.347403049468994, 'learning_rate': 3.304093567251462e-05, 'epoch': 1.02}
{'loss': 1.4239, 'grad_norm': 7.117750644683838, 'learning_rate': 3.299220272904483e-05, 'epoch': 1.02}
{'loss': 1.4626, 'grad_norm': 6.960939884185791, 'learning_rate': 3.294346978557505e-05, 'epoch': 1.02}
{'loss': 1.4928, 'grad_norm': 7.7352705001831055, 'learning_rate': 3.289473684210527e-05, 'epoch': 1.03}
{'loss': 1.4603, 'grad_norm': 7.575961589813232, 'learning_rate': 3.284600389863548e-05, 'epoch': 1.03}
{'loss': 1.4184, 'grad_norm': 5.932161808013916, 'learning_rate': 3.279727095516569e-05, 'epoch': 1.03}
{'loss': 1.5358, 'grad_norm': 8.798752784729004, 'learning_rate': 3.274853801169591e-05, 'epoch': 1.04}
{'loss': 1.3746, 'grad_norm': 5.261099338531494, 'learning_rate': 3.269980506822613e-05, 'epoch': 1.04}
{'loss': 1.4848, 'grad_norm': 7.558547019958496, 'learning_rate': 3.265107212475634e-05, 'epoch': 1.04}
{'loss': 1.516, 'grad_norm': 7.278468608856201, 'learning_rate': 3.260233918128655e-05, 'epoch': 1.04}
{'loss': 1.4896, 'grad_norm': 6.5649566650390625, 'learning_rate': 3.255360623781676e-05, 'epoch': 1.05}
{'loss': 1.5953, 'grad_norm': 6.771177291870117, 'learning_rate': 3.2504873294346986e-05, 'epoch': 1.05}
{'loss': 1.4297, 'grad_norm': 7.813218593597412, 'learning_rate': 3.24561403508772e-05, 'epoch': 1.05}
{'loss': 1.4539, 'grad_norm': 6.932717800140381, 'learning_rate': 3.240740740740741e-05, 'epoch': 1.06}
{'loss': 1.4833, 'grad_norm': 8.801024436950684, 'learning_rate': 3.235867446393762e-05, 'epoch': 1.06}
{'loss': 1.4837, 'grad_norm': 6.858176231384277, 'learning_rate': 3.230994152046784e-05, 'epoch': 1.06}
{'loss': 1.5111, 'grad_norm': 5.446176528930664, 'learning_rate': 3.2261208576998055e-05, 'epoch': 1.06}
{'loss': 1.4299, 'grad_norm': 7.100014686584473, 'learning_rate': 3.2212475633528266e-05, 'epoch': 1.07}
{'loss': 1.4687, 'grad_norm': 8.68462085723877, 'learning_rate': 3.216374269005848e-05, 'epoch': 1.07}
{'loss': 1.5203, 'grad_norm': 6.878675937652588, 'learning_rate': 3.2115009746588695e-05, 'epoch': 1.07}
{'loss': 1.386, 'grad_norm': 7.162265300750732, 'learning_rate': 3.206627680311891e-05, 'epoch': 1.08}
{'loss': 1.4233, 'grad_norm': 5.069676876068115, 'learning_rate': 3.2017543859649124e-05, 'epoch': 1.08}
{'loss': 1.4474, 'grad_norm': 6.312880516052246, 'learning_rate': 3.1968810916179335e-05, 'epoch': 1.08}
{'loss': 1.5913, 'grad_norm': 8.196229934692383, 'learning_rate': 3.192007797270955e-05, 'epoch': 1.08}
{'loss': 1.5064, 'grad_norm': 7.242006301879883, 'learning_rate': 3.187134502923977e-05, 'epoch': 1.09}
{'loss': 1.4649, 'grad_norm': 8.533772468566895, 'learning_rate': 3.182261208576998e-05, 'epoch': 1.09}
{'loss': 1.3893, 'grad_norm': 6.026169776916504, 'learning_rate': 3.1773879142300193e-05, 'epoch': 1.09}
{'loss': 1.4797, 'grad_norm': 6.677027225494385, 'learning_rate': 3.172514619883041e-05, 'epoch': 1.1}
{'loss': 1.462, 'grad_norm': 6.071173191070557, 'learning_rate': 3.167641325536063e-05, 'epoch': 1.1}
{'loss': 1.4405, 'grad_norm': 8.010615348815918, 'learning_rate': 3.162768031189084e-05, 'epoch': 1.1}
{'loss': 1.5142, 'grad_norm': 6.673431873321533, 'learning_rate': 3.157894736842105e-05, 'epoch': 1.11}
{'loss': 1.462, 'grad_norm': 6.923306941986084, 'learning_rate': 3.153021442495127e-05, 'epoch': 1.11}
{'loss': 1.5163, 'grad_norm': 5.2779436111450195, 'learning_rate': 3.148148148148148e-05, 'epoch': 1.11}
{'loss': 1.3734, 'grad_norm': 9.054915428161621, 'learning_rate': 3.14327485380117e-05, 'epoch': 1.11}
{'loss': 1.4582, 'grad_norm': 7.537853240966797, 'learning_rate': 3.138401559454191e-05, 'epoch': 1.12}
{'loss': 1.4042, 'grad_norm': 6.215164661407471, 'learning_rate': 3.133528265107213e-05, 'epoch': 1.12}
{'loss': 1.5008, 'grad_norm': 6.342268943786621, 'learning_rate': 3.128654970760234e-05, 'epoch': 1.12}
{'loss': 1.5431, 'grad_norm': 7.03981351852417, 'learning_rate': 3.123781676413256e-05, 'epoch': 1.13}
{'loss': 1.4196, 'grad_norm': 6.1701788902282715, 'learning_rate': 3.118908382066277e-05, 'epoch': 1.13}
{'loss': 1.5026, 'grad_norm': 5.860752105712891, 'learning_rate': 3.1140350877192986e-05, 'epoch': 1.13}
{'loss': 1.4311, 'grad_norm': 7.599889755249023, 'learning_rate': 3.10916179337232e-05, 'epoch': 1.13}
{'loss': 1.5343, 'grad_norm': 6.7332916259765625, 'learning_rate': 3.1042884990253415e-05, 'epoch': 1.14}
{'loss': 1.4384, 'grad_norm': 6.111104488372803, 'learning_rate': 3.0994152046783626e-05, 'epoch': 1.14}
{'loss': 1.4465, 'grad_norm': 6.969945907592773, 'learning_rate': 3.0945419103313844e-05, 'epoch': 1.14}
{'loss': 1.3871, 'grad_norm': 6.132402420043945, 'learning_rate': 3.0896686159844055e-05, 'epoch': 1.15}
{'loss': 1.4963, 'grad_norm': 6.6920061111450195, 'learning_rate': 3.084795321637427e-05, 'epoch': 1.15}
{'loss': 1.5036, 'grad_norm': 6.558425426483154, 'learning_rate': 3.0799220272904484e-05, 'epoch': 1.15}
{'loss': 1.5026, 'grad_norm': 5.331615924835205, 'learning_rate': 3.07504873294347e-05, 'epoch': 1.15}
{'loss': 1.5529, 'grad_norm': 6.491616725921631, 'learning_rate': 3.0701754385964913e-05, 'epoch': 1.16}
{'loss': 1.4332, 'grad_norm': 7.032042503356934, 'learning_rate': 3.0653021442495125e-05, 'epoch': 1.16}
{'loss': 1.4263, 'grad_norm': 9.101056098937988, 'learning_rate': 3.060428849902534e-05, 'epoch': 1.16}
{'loss': 1.6139, 'grad_norm': 15.202400207519531, 'learning_rate': 3.055555555555556e-05, 'epoch': 1.17}
{'loss': 1.4506, 'grad_norm': 6.923610210418701, 'learning_rate': 3.050682261208577e-05, 'epoch': 1.17}
{'loss': 1.5226, 'grad_norm': 6.869283199310303, 'learning_rate': 3.0458089668615986e-05, 'epoch': 1.17}
{'loss': 1.4506, 'grad_norm': 7.780466079711914, 'learning_rate': 3.0409356725146197e-05, 'epoch': 1.18}
{'loss': 1.5041, 'grad_norm': 6.378721237182617, 'learning_rate': 3.036062378167642e-05, 'epoch': 1.18}
{'loss': 1.4139, 'grad_norm': 7.906920433044434, 'learning_rate': 3.031189083820663e-05, 'epoch': 1.18}
{'loss': 1.4466, 'grad_norm': 8.068002700805664, 'learning_rate': 3.0263157894736844e-05, 'epoch': 1.18}
{'loss': 1.4042, 'grad_norm': 6.305854320526123, 'learning_rate': 3.0214424951267055e-05, 'epoch': 1.19}
{'loss': 1.3373, 'grad_norm': 7.210489273071289, 'learning_rate': 3.0165692007797273e-05, 'epoch': 1.19}
{'loss': 1.4958, 'grad_norm': 7.111965179443359, 'learning_rate': 3.0116959064327488e-05, 'epoch': 1.19}
{'loss': 1.502, 'grad_norm': 8.394549369812012, 'learning_rate': 3.0068226120857702e-05, 'epoch': 1.2}
{'loss': 1.3721, 'grad_norm': 7.249485015869141, 'learning_rate': 3.0019493177387914e-05, 'epoch': 1.2}
{'loss': 1.4459, 'grad_norm': 6.667415142059326, 'learning_rate': 2.997076023391813e-05, 'epoch': 1.2}
{'loss': 1.4442, 'grad_norm': 7.416452407836914, 'learning_rate': 2.9922027290448346e-05, 'epoch': 1.2}
{'loss': 1.4667, 'grad_norm': 7.057361602783203, 'learning_rate': 2.9873294346978557e-05, 'epoch': 1.21}
{'loss': 1.5125, 'grad_norm': 6.780224800109863, 'learning_rate': 2.9824561403508772e-05, 'epoch': 1.21}
{'loss': 1.529, 'grad_norm': 7.278848171234131, 'learning_rate': 2.977582846003899e-05, 'epoch': 1.21}
{'loss': 1.4862, 'grad_norm': 8.41853141784668, 'learning_rate': 2.9727095516569204e-05, 'epoch': 1.22}
{'loss': 1.4946, 'grad_norm': 7.2604146003723145, 'learning_rate': 2.9678362573099415e-05, 'epoch': 1.22}
{'loss': 1.4189, 'grad_norm': 6.339949131011963, 'learning_rate': 2.962962962962963e-05, 'epoch': 1.22}
{'loss': 1.5928, 'grad_norm': 12.152388572692871, 'learning_rate': 2.9580896686159848e-05, 'epoch': 1.23}
{'loss': 1.4773, 'grad_norm': 7.577788352966309, 'learning_rate': 2.9532163742690062e-05, 'epoch': 1.23}
{'loss': 1.5465, 'grad_norm': 9.343827247619629, 'learning_rate': 2.9483430799220274e-05, 'epoch': 1.23}
{'loss': 1.4429, 'grad_norm': 6.952622413635254, 'learning_rate': 2.9434697855750488e-05, 'epoch': 1.23}
{'loss': 1.5502, 'grad_norm': 7.18198823928833, 'learning_rate': 2.9385964912280706e-05, 'epoch': 1.24}
{'loss': 1.4867, 'grad_norm': 6.637656211853027, 'learning_rate': 2.9337231968810917e-05, 'epoch': 1.24}
{'loss': 1.6349, 'grad_norm': 8.462590217590332, 'learning_rate': 2.9288499025341132e-05, 'epoch': 1.24}
{'loss': 1.5093, 'grad_norm': 7.444415092468262, 'learning_rate': 2.9239766081871346e-05, 'epoch': 1.25}
{'loss': 1.4597, 'grad_norm': 7.13717794418335, 'learning_rate': 2.9191033138401564e-05, 'epoch': 1.25}
