Using device: cuda
Loading embedding model and tokenizer...
Original data size: 36718
Filtered data size: 17148
Training Model 0...
Holdout evaluation before iterations:
Prompt:  However , as Hung notes , he " is the only Chinese poet whose influence grew with time " , and his works began to increase in popularity in the ninth century . Early positive comments came from Bai Juyi , who praised the moral sentiments of some of Du Fu 's works ( although he found these in only a
Candidate 1:  few years or so) , " It seems to me that it is because his poems are well recorded in the English language . Indeed, it is said that there are no Chinese poems in English , but many are published in Chinese , with the exception of some of the English poems " , " and " , " and ",
Candidate 2:  short time ). Most important also some reviews come from the Chinese scholar Zhongnong Huang, who expressed his love of Du Fu 's works. Although Zhongnong Huang's comments about the "cultural vitality" of Du Fu 's works have been met with many negative criticisms, his views are often cited as
Candidate 3:  limited amount , and did not discuss all of it ). His works were not included in the list of Chinese Poetry Poems but became their own special style . Other critics (who were of the opinion that Chinese prose poetry did not exist), in particular Jiang Yang (who saw "literary culture" in general as one
Prompt:  In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed " Scott Parry " in the episode , " In Safe Hands " . Boulter starred as " Scott " in the play Herons written by Simon Stephens , which was performed in 2001 at the Royal Court
{'loss': 2.2893, 'grad_norm': 12.161264419555664, 'learning_rate': 3.8436177541580554e-05, 'epoch': 0.69}
{'loss': 2.1707, 'grad_norm': 11.024356842041016, 'learning_rate': 3.8386969786438343e-05, 'epoch': 0.7}
{'loss': 2.1319, 'grad_norm': 10.838011741638184, 'learning_rate': 3.833776203129613e-05, 'epoch': 0.7}
{'loss': 2.2048, 'grad_norm': 11.02917194366455, 'learning_rate': 3.828855427615393e-05, 'epoch': 0.7}
{'loss': 2.3219, 'grad_norm': 11.562522888183594, 'learning_rate': 3.823934652101172e-05, 'epoch': 0.71}
{'loss': 2.2113, 'grad_norm': 9.696922302246094, 'learning_rate': 3.81901387658695e-05, 'epoch': 0.71}
{'loss': 2.3505, 'grad_norm': 11.781501770019531, 'learning_rate': 3.814093101072729e-05, 'epoch': 0.71}
{'loss': 2.2925, 'grad_norm': 12.566505432128906, 'learning_rate': 3.809172325558508e-05, 'epoch': 0.71}
{'loss': 2.2103, 'grad_norm': 11.310318946838379, 'learning_rate': 3.804251550044287e-05, 'epoch': 0.72}
{'loss': 2.231, 'grad_norm': 13.48060417175293, 'learning_rate': 3.799330774530066e-05, 'epoch': 0.72}
{'loss': 2.211, 'grad_norm': 10.664139747619629, 'learning_rate': 3.794409999015845e-05, 'epoch': 0.72}
{'loss': 2.2821, 'grad_norm': 10.53646469116211, 'learning_rate': 3.789489223501624e-05, 'epoch': 0.73}
{'loss': 2.3197, 'grad_norm': 11.972480773925781, 'learning_rate': 3.7845684479874026e-05, 'epoch': 0.73}
{'loss': 2.2326, 'grad_norm': 11.519014358520508, 'learning_rate': 3.779647672473182e-05, 'epoch': 0.73}
{'loss': 2.2748, 'grad_norm': 11.748225212097168, 'learning_rate': 3.774726896958961e-05, 'epoch': 0.74}
{'loss': 2.1895, 'grad_norm': 10.600725173950195, 'learning_rate': 3.76980612144474e-05, 'epoch': 0.74}
{'loss': 2.3031, 'grad_norm': 10.752279281616211, 'learning_rate': 3.764885345930519e-05, 'epoch': 0.74}
{'loss': 2.3258, 'grad_norm': 10.798993110656738, 'learning_rate': 3.759964570416298e-05, 'epoch': 0.74}
{'loss': 2.328, 'grad_norm': 11.884300231933594, 'learning_rate': 3.755043794902077e-05, 'epoch': 0.75}
{'loss': 2.285, 'grad_norm': 10.576160430908203, 'learning_rate': 3.750123019387856e-05, 'epoch': 0.75}
{'loss': 2.2201, 'grad_norm': 10.548620223999023, 'learning_rate': 3.745202243873635e-05, 'epoch': 0.75}
{'loss': 2.2592, 'grad_norm': 10.684440612792969, 'learning_rate': 3.740281468359414e-05, 'epoch': 0.76}
{'loss': 2.2614, 'grad_norm': 10.517546653747559, 'learning_rate': 3.735360692845193e-05, 'epoch': 0.76}
{'loss': 2.2114, 'grad_norm': 10.847232818603516, 'learning_rate': 3.7304399173309716e-05, 'epoch': 0.76}
{'loss': 2.3635, 'grad_norm': 11.020238876342773, 'learning_rate': 3.7255191418167505e-05, 'epoch': 0.76}
{'loss': 2.2581, 'grad_norm': 11.68383502960205, 'learning_rate': 3.7205983663025295e-05, 'epoch': 0.77}
{'loss': 2.2127, 'grad_norm': 11.1671724319458, 'learning_rate': 3.7156775907883084e-05, 'epoch': 0.77}
{'loss': 2.343, 'grad_norm': 10.789640426635742, 'learning_rate': 3.7107568152740873e-05, 'epoch': 0.77}
{'loss': 2.2686, 'grad_norm': 10.686725616455078, 'learning_rate': 3.705836039759866e-05, 'epoch': 0.78}
{'loss': 2.2217, 'grad_norm': 11.601832389831543, 'learning_rate': 3.700915264245645e-05, 'epoch': 0.78}
{'loss': 2.4132, 'grad_norm': 10.854066848754883, 'learning_rate': 3.695994488731424e-05, 'epoch': 0.78}
{'loss': 2.3031, 'grad_norm': 11.176898956298828, 'learning_rate': 3.691073713217203e-05, 'epoch': 0.79}
{'loss': 2.2851, 'grad_norm': 9.97309398651123, 'learning_rate': 3.686152937702983e-05, 'epoch': 0.79}
{'loss': 2.2423, 'grad_norm': 10.764902114868164, 'learning_rate': 3.6812321621887616e-05, 'epoch': 0.79}
{'loss': 2.2381, 'grad_norm': 12.252653121948242, 'learning_rate': 3.6763113866745406e-05, 'epoch': 0.79}
{'loss': 2.2818, 'grad_norm': 13.97858715057373, 'learning_rate': 3.671390611160319e-05, 'epoch': 0.8}
{'loss': 2.1805, 'grad_norm': 11.401973724365234, 'learning_rate': 3.666469835646098e-05, 'epoch': 0.8}
{'loss': 2.273, 'grad_norm': 11.144628524780273, 'learning_rate': 3.661549060131877e-05, 'epoch': 0.8}
{'loss': 2.2557, 'grad_norm': 9.332620620727539, 'learning_rate': 3.6566282846176556e-05, 'epoch': 0.81}
{'loss': 2.2485, 'grad_norm': 11.610519409179688, 'learning_rate': 3.6517075091034346e-05, 'epoch': 0.81}
{'loss': 2.3896, 'grad_norm': 10.7717866897583, 'learning_rate': 3.6467867335892135e-05, 'epoch': 0.81}
{'loss': 2.3478, 'grad_norm': 11.684304237365723, 'learning_rate': 3.6418659580749924e-05, 'epoch': 0.81}
{'loss': 2.1315, 'grad_norm': 10.570252418518066, 'learning_rate': 3.636945182560772e-05, 'epoch': 0.82}
{'loss': 2.2932, 'grad_norm': 10.391279220581055, 'learning_rate': 3.632024407046551e-05, 'epoch': 0.82}
{'loss': 2.2748, 'grad_norm': 11.725435256958008, 'learning_rate': 3.62710363153233e-05, 'epoch': 0.82}
{'loss': 2.2997, 'grad_norm': 11.025744438171387, 'learning_rate': 3.622182856018109e-05, 'epoch': 0.83}
{'loss': 2.2698, 'grad_norm': 12.48373794555664, 'learning_rate': 3.617262080503888e-05, 'epoch': 0.83}
{'loss': 2.1712, 'grad_norm': 9.8606538772583, 'learning_rate': 3.612341304989667e-05, 'epoch': 0.83}
{'loss': 2.1647, 'grad_norm': 10.06289005279541, 'learning_rate': 3.6074205294754457e-05, 'epoch': 0.84}
{'loss': 2.2127, 'grad_norm': 13.8528470993042, 'learning_rate': 3.6024997539612246e-05, 'epoch': 0.84}
{'loss': 2.3348, 'grad_norm': 10.898162841796875, 'learning_rate': 3.5975789784470035e-05, 'epoch': 0.84}
{'loss': 2.3217, 'grad_norm': 11.161127090454102, 'learning_rate': 3.592658202932782e-05, 'epoch': 0.84}
{'loss': 2.2606, 'grad_norm': 11.366840362548828, 'learning_rate': 3.5877374274185614e-05, 'epoch': 0.85}
{'loss': 2.2055, 'grad_norm': 9.323416709899902, 'learning_rate': 3.58281665190434e-05, 'epoch': 0.85}
{'loss': 2.184, 'grad_norm': 10.209717750549316, 'learning_rate': 3.577895876390119e-05, 'epoch': 0.85}
{'loss': 2.3625, 'grad_norm': 11.35239028930664, 'learning_rate': 3.572975100875898e-05, 'epoch': 0.86}
{'loss': 2.2764, 'grad_norm': 12.285164833068848, 'learning_rate': 3.568054325361677e-05, 'epoch': 0.86}
{'loss': 2.1862, 'grad_norm': 12.546127319335938, 'learning_rate': 3.563133549847456e-05, 'epoch': 0.86}
{'loss': 2.3024, 'grad_norm': 10.886817932128906, 'learning_rate': 3.558212774333235e-05, 'epoch': 0.87}
{'loss': 2.2653, 'grad_norm': 11.690268516540527, 'learning_rate': 3.553291998819014e-05, 'epoch': 0.87}
{'loss': 2.2179, 'grad_norm': 10.83047866821289, 'learning_rate': 3.548371223304793e-05, 'epoch': 0.87}
{'loss': 2.3591, 'grad_norm': 10.111860275268555, 'learning_rate': 3.5434504477905725e-05, 'epoch': 0.87}
{'loss': 2.2263, 'grad_norm': 10.849397659301758, 'learning_rate': 3.5385296722763514e-05, 'epoch': 0.88}
{'loss': 2.3346, 'grad_norm': 10.820961952209473, 'learning_rate': 3.5336088967621304e-05, 'epoch': 0.88}
{'loss': 2.2382, 'grad_norm': 11.980354309082031, 'learning_rate': 3.5286881212479086e-05, 'epoch': 0.88}
{'loss': 2.2802, 'grad_norm': 11.439054489135742, 'learning_rate': 3.5237673457336876e-05, 'epoch': 0.89}
{'loss': 2.2403, 'grad_norm': 11.51335334777832, 'learning_rate': 3.5188465702194665e-05, 'epoch': 0.89}
{'loss': 2.2597, 'grad_norm': 10.744805335998535, 'learning_rate': 3.5139257947052454e-05, 'epoch': 0.89}
{'loss': 2.373, 'grad_norm': 10.656893730163574, 'learning_rate': 3.5090050191910244e-05, 'epoch': 0.89}
{'loss': 2.3449, 'grad_norm': 9.669034957885742, 'learning_rate': 3.504084243676803e-05, 'epoch': 0.9}
{'loss': 2.2039, 'grad_norm': 10.011959075927734, 'learning_rate': 3.499163468162582e-05, 'epoch': 0.9}
{'loss': 2.2562, 'grad_norm': 11.37503719329834, 'learning_rate': 3.494242692648362e-05, 'epoch': 0.9}
{'loss': 2.3242, 'grad_norm': 10.391440391540527, 'learning_rate': 3.489321917134141e-05, 'epoch': 0.91}
{'loss': 2.2667, 'grad_norm': 10.05224609375, 'learning_rate': 3.48440114161992e-05, 'epoch': 0.91}
{'loss': 2.2782, 'grad_norm': 10.731267929077148, 'learning_rate': 3.4794803661056986e-05, 'epoch': 0.91}
{'loss': 2.2427, 'grad_norm': 9.572961807250977, 'learning_rate': 3.4745595905914776e-05, 'epoch': 0.92}
{'loss': 2.2953, 'grad_norm': 12.696080207824707, 'learning_rate': 3.4696388150772565e-05, 'epoch': 0.92}
{'loss': 2.2865, 'grad_norm': 10.568890571594238, 'learning_rate': 3.4647180395630355e-05, 'epoch': 0.92}
{'loss': 2.3189, 'grad_norm': 10.323732376098633, 'learning_rate': 3.4597972640488144e-05, 'epoch': 0.92}
{'loss': 2.2562, 'grad_norm': 12.006193161010742, 'learning_rate': 3.454876488534593e-05, 'epoch': 0.93}
{'loss': 2.4033, 'grad_norm': 11.732669830322266, 'learning_rate': 3.4499557130203716e-05, 'epoch': 0.93}
{'loss': 2.2005, 'grad_norm': 11.559904098510742, 'learning_rate': 3.445034937506151e-05, 'epoch': 0.93}
{'loss': 2.2835, 'grad_norm': 10.922429084777832, 'learning_rate': 3.44011416199193e-05, 'epoch': 0.94}
{'loss': 2.2653, 'grad_norm': 10.197999000549316, 'learning_rate': 3.435193386477709e-05, 'epoch': 0.94}
{'loss': 2.2712, 'grad_norm': 10.886601448059082, 'learning_rate': 3.430272610963488e-05, 'epoch': 0.94}
{'loss': 2.2587, 'grad_norm': 9.02437686920166, 'learning_rate': 3.425351835449267e-05, 'epoch': 0.94}
{'loss': 2.2603, 'grad_norm': 10.454606056213379, 'learning_rate': 3.420431059935046e-05, 'epoch': 0.95}
{'loss': 2.2419, 'grad_norm': 10.678908348083496, 'learning_rate': 3.415510284420825e-05, 'epoch': 0.95}
{'loss': 2.3141, 'grad_norm': 11.26986312866211, 'learning_rate': 3.410589508906604e-05, 'epoch': 0.95}
{'loss': 2.1452, 'grad_norm': 10.44841480255127, 'learning_rate': 3.405668733392383e-05, 'epoch': 0.96}
{'loss': 2.36, 'grad_norm': 11.804213523864746, 'learning_rate': 3.400747957878162e-05, 'epoch': 0.96}
{'loss': 2.3208, 'grad_norm': 10.985130310058594, 'learning_rate': 3.395827182363941e-05, 'epoch': 0.96}
{'loss': 2.3832, 'grad_norm': 10.476600646972656, 'learning_rate': 3.39090640684972e-05, 'epoch': 0.97}
{'loss': 2.2185, 'grad_norm': 9.965683937072754, 'learning_rate': 3.3859856313354984e-05, 'epoch': 0.97}
{'loss': 2.293, 'grad_norm': 11.48649787902832, 'learning_rate': 3.3810648558212773e-05, 'epoch': 0.97}
{'loss': 2.3033, 'grad_norm': 11.840083122253418, 'learning_rate': 3.376144080307056e-05, 'epoch': 0.97}
{'loss': 2.3503, 'grad_norm': 10.803400039672852, 'learning_rate': 3.371223304792835e-05, 'epoch': 0.98}
{'loss': 2.1951, 'grad_norm': 10.695194244384766, 'learning_rate': 3.366302529278614e-05, 'epoch': 0.98}
{'loss': 2.2199, 'grad_norm': 10.355802536010742, 'learning_rate': 3.361381753764393e-05, 'epoch': 0.98}
{'loss': 2.1404, 'grad_norm': 11.79360294342041, 'learning_rate': 3.356460978250172e-05, 'epoch': 0.99}
{'loss': 2.1924, 'grad_norm': 9.232110023498535, 'learning_rate': 3.3515402027359516e-05, 'epoch': 0.99}
{'loss': 2.2965, 'grad_norm': 10.938865661621094, 'learning_rate': 3.3466194272217306e-05, 'epoch': 0.99}
{'loss': 2.2986, 'grad_norm': 9.068331718444824, 'learning_rate': 3.3416986517075095e-05, 'epoch': 0.99}
{'loss': 2.2346, 'grad_norm': 10.717226028442383, 'learning_rate': 3.3367778761932884e-05, 'epoch': 1.0}
{'loss': 2.1307, 'grad_norm': 9.674117088317871, 'learning_rate': 3.3318571006790674e-05, 'epoch': 1.0}
{'loss': 1.866, 'grad_norm': 9.789656639099121, 'learning_rate': 3.326936325164846e-05, 'epoch': 1.0}
{'loss': 1.9135, 'grad_norm': 9.304060935974121, 'learning_rate': 3.322015549650625e-05, 'epoch': 1.01}
{'loss': 1.7644, 'grad_norm': 10.172307968139648, 'learning_rate': 3.317094774136404e-05, 'epoch': 1.01}
{'loss': 1.869, 'grad_norm': 9.576231956481934, 'learning_rate': 3.312173998622183e-05, 'epoch': 1.01}
{'loss': 1.7522, 'grad_norm': 10.721949577331543, 'learning_rate': 3.3072532231079614e-05, 'epoch': 1.02}
{'loss': 1.6547, 'grad_norm': 10.543460845947266, 'learning_rate': 3.302332447593741e-05, 'epoch': 1.02}
{'loss': 1.8533, 'grad_norm': 10.767857551574707, 'learning_rate': 3.29741167207952e-05, 'epoch': 1.02}
{'loss': 1.7948, 'grad_norm': 9.973414421081543, 'learning_rate': 3.292490896565299e-05, 'epoch': 1.02}
{'loss': 1.7655, 'grad_norm': 9.872925758361816, 'learning_rate': 3.287570121051078e-05, 'epoch': 1.03}
{'loss': 1.8243, 'grad_norm': 10.640085220336914, 'learning_rate': 3.282649345536857e-05, 'epoch': 1.03}
{'loss': 1.7931, 'grad_norm': 10.019803047180176, 'learning_rate': 3.277728570022636e-05, 'epoch': 1.03}
{'loss': 1.8355, 'grad_norm': 10.073378562927246, 'learning_rate': 3.2728077945084146e-05, 'epoch': 1.04}
{'loss': 1.8239, 'grad_norm': 11.410170555114746, 'learning_rate': 3.2678870189941935e-05, 'epoch': 1.04}
{'loss': 1.8518, 'grad_norm': 9.26291561126709, 'learning_rate': 3.2629662434799725e-05, 'epoch': 1.04}
{'loss': 1.6862, 'grad_norm': 9.698282241821289, 'learning_rate': 3.258045467965752e-05, 'epoch': 1.05}
{'loss': 1.7707, 'grad_norm': 11.753210067749023, 'learning_rate': 3.253124692451531e-05, 'epoch': 1.05}
{'loss': 1.714, 'grad_norm': 11.299371719360352, 'learning_rate': 3.24820391693731e-05, 'epoch': 1.05}
{'loss': 1.8197, 'grad_norm': 10.013280868530273, 'learning_rate': 3.243283141423088e-05, 'epoch': 1.05}
{'loss': 1.7811, 'grad_norm': 11.277511596679688, 'learning_rate': 3.238362365908867e-05, 'epoch': 1.06}
{'loss': 1.7225, 'grad_norm': 10.725618362426758, 'learning_rate': 3.233441590394646e-05, 'epoch': 1.06}
{'loss': 1.9046, 'grad_norm': 11.0476713180542, 'learning_rate': 3.228520814880425e-05, 'epoch': 1.06}
{'loss': 1.728, 'grad_norm': 11.352808952331543, 'learning_rate': 3.223600039366204e-05, 'epoch': 1.07}
{'loss': 1.8863, 'grad_norm': 12.23204231262207, 'learning_rate': 3.218679263851983e-05, 'epoch': 1.07}
{'loss': 1.7077, 'grad_norm': 9.422677993774414, 'learning_rate': 3.213758488337762e-05, 'epoch': 1.07}
{'loss': 1.8771, 'grad_norm': 11.967734336853027, 'learning_rate': 3.2088377128235414e-05, 'epoch': 1.07}
{'loss': 1.7237, 'grad_norm': 10.993863105773926, 'learning_rate': 3.2039169373093204e-05, 'epoch': 1.08}
{'loss': 1.8588, 'grad_norm': 10.084850311279297, 'learning_rate': 3.198996161795099e-05, 'epoch': 1.08}
{'loss': 1.767, 'grad_norm': 11.159197807312012, 'learning_rate': 3.194075386280878e-05, 'epoch': 1.08}
{'loss': 1.7717, 'grad_norm': 12.043554306030273, 'learning_rate': 3.189154610766657e-05, 'epoch': 1.09}
{'loss': 1.775, 'grad_norm': 11.898004531860352, 'learning_rate': 3.184233835252436e-05, 'epoch': 1.09}
{'loss': 1.8515, 'grad_norm': 12.484105110168457, 'learning_rate': 3.179313059738215e-05, 'epoch': 1.09}
{'loss': 1.8775, 'grad_norm': 12.093941688537598, 'learning_rate': 3.174392284223994e-05, 'epoch': 1.1}
{'loss': 1.7675, 'grad_norm': 9.395843505859375, 'learning_rate': 3.169471508709773e-05, 'epoch': 1.1}
{'loss': 1.89, 'grad_norm': 11.883597373962402, 'learning_rate': 3.164550733195551e-05, 'epoch': 1.1}
{'loss': 1.7733, 'grad_norm': 10.58855152130127, 'learning_rate': 3.159629957681331e-05, 'epoch': 1.1}
{'loss': 1.8454, 'grad_norm': 10.046195030212402, 'learning_rate': 3.15470918216711e-05, 'epoch': 1.11}
{'loss': 1.787, 'grad_norm': 11.048500061035156, 'learning_rate': 3.1497884066528887e-05, 'epoch': 1.11}
{'loss': 1.8591, 'grad_norm': 11.787681579589844, 'learning_rate': 3.1448676311386676e-05, 'epoch': 1.11}
{'loss': 1.8235, 'grad_norm': 11.46928882598877, 'learning_rate': 3.1399468556244465e-05, 'epoch': 1.12}
{'loss': 1.7406, 'grad_norm': 10.9088716506958, 'learning_rate': 3.1350260801102255e-05, 'epoch': 1.12}
{'loss': 1.7567, 'grad_norm': 10.452601432800293, 'learning_rate': 3.1301053045960044e-05, 'epoch': 1.12}
{'loss': 1.7604, 'grad_norm': 12.05817699432373, 'learning_rate': 3.125184529081783e-05, 'epoch': 1.12}
{'loss': 1.8333, 'grad_norm': 10.950901985168457, 'learning_rate': 3.120263753567562e-05, 'epoch': 1.13}
{'loss': 1.7792, 'grad_norm': 10.947837829589844, 'learning_rate': 3.115342978053342e-05, 'epoch': 1.13}
{'loss': 1.848, 'grad_norm': 10.202766418457031, 'learning_rate': 3.110422202539121e-05, 'epoch': 1.13}
{'loss': 1.8354, 'grad_norm': 11.031879425048828, 'learning_rate': 3.1055014270249e-05, 'epoch': 1.14}
{'loss': 1.7887, 'grad_norm': 9.284954071044922, 'learning_rate': 3.100580651510678e-05, 'epoch': 1.14}
{'loss': 1.7816, 'grad_norm': 9.901508331298828, 'learning_rate': 3.095659875996457e-05, 'epoch': 1.14}
{'loss': 1.7282, 'grad_norm': 10.92809009552002, 'learning_rate': 3.090739100482236e-05, 'epoch': 1.15}
{'loss': 1.8502, 'grad_norm': 11.49676513671875, 'learning_rate': 3.085818324968015e-05, 'epoch': 1.15}
{'loss': 1.8232, 'grad_norm': 11.732175827026367, 'learning_rate': 3.080897549453794e-05, 'epoch': 1.15}
{'loss': 1.8194, 'grad_norm': 10.122486114501953, 'learning_rate': 3.075976773939573e-05, 'epoch': 1.15}
{'loss': 1.7511, 'grad_norm': 11.222461700439453, 'learning_rate': 3.0710559984253516e-05, 'epoch': 1.16}
{'loss': 1.77, 'grad_norm': 12.1671142578125, 'learning_rate': 3.066135222911131e-05, 'epoch': 1.16}
{'loss': 1.8523, 'grad_norm': 12.192072868347168, 'learning_rate': 3.06121444739691e-05, 'epoch': 1.16}
{'loss': 1.791, 'grad_norm': 11.33012866973877, 'learning_rate': 3.056293671882689e-05, 'epoch': 1.17}
{'loss': 1.755, 'grad_norm': 10.988564491271973, 'learning_rate': 3.051372896368468e-05, 'epoch': 1.17}
{'loss': 1.8141, 'grad_norm': 12.014657020568848, 'learning_rate': 3.046452120854247e-05, 'epoch': 1.17}
{'loss': 1.9035, 'grad_norm': 11.11806869506836, 'learning_rate': 3.0415313453400256e-05, 'epoch': 1.18}
{'loss': 1.7662, 'grad_norm': 9.583395957946777, 'learning_rate': 3.0366105698258045e-05, 'epoch': 1.18}
{'loss': 1.7874, 'grad_norm': 12.721440315246582, 'learning_rate': 3.0316897943115834e-05, 'epoch': 1.18}
{'loss': 1.8014, 'grad_norm': 11.787678718566895, 'learning_rate': 3.0267690187973624e-05, 'epoch': 1.18}
{'loss': 1.8842, 'grad_norm': 14.039505004882812, 'learning_rate': 3.0218482432831413e-05, 'epoch': 1.19}
{'loss': 1.7878, 'grad_norm': 12.228052139282227, 'learning_rate': 3.016927467768921e-05, 'epoch': 1.19}
{'loss': 1.7995, 'grad_norm': 11.983475685119629, 'learning_rate': 3.0120066922546995e-05, 'epoch': 1.19}
{'loss': 1.8265, 'grad_norm': 13.625303268432617, 'learning_rate': 3.0070859167404785e-05, 'epoch': 1.2}
{'loss': 1.7232, 'grad_norm': 9.787525177001953, 'learning_rate': 3.0021651412262574e-05, 'epoch': 1.2}
{'loss': 1.7848, 'grad_norm': 11.988299369812012, 'learning_rate': 2.9972443657120363e-05, 'epoch': 1.2}
{'loss': 1.7829, 'grad_norm': 12.358963012695312, 'learning_rate': 2.9923235901978153e-05, 'epoch': 1.2}
{'loss': 1.8371, 'grad_norm': 11.221827507019043, 'learning_rate': 2.9874028146835942e-05, 'epoch': 1.21}
{'loss': 1.8297, 'grad_norm': 10.843975067138672, 'learning_rate': 2.982482039169373e-05, 'epoch': 1.21}
{'loss': 1.8008, 'grad_norm': 9.220870971679688, 'learning_rate': 2.977561263655152e-05, 'epoch': 1.21}
{'loss': 1.8037, 'grad_norm': 10.633282661437988, 'learning_rate': 2.972640488140931e-05, 'epoch': 1.22}
{'loss': 1.7175, 'grad_norm': 10.855527877807617, 'learning_rate': 2.9677197126267103e-05, 'epoch': 1.22}
{'loss': 1.7639, 'grad_norm': 9.897245407104492, 'learning_rate': 2.9627989371124892e-05, 'epoch': 1.22}
{'loss': 1.9093, 'grad_norm': 10.920127868652344, 'learning_rate': 2.957878161598268e-05, 'epoch': 1.23}
{'loss': 1.7299, 'grad_norm': 8.819129943847656, 'learning_rate': 2.952957386084047e-05, 'epoch': 1.23}
{'loss': 1.8396, 'grad_norm': 10.974316596984863, 'learning_rate': 2.948036610569826e-05, 'epoch': 1.23}
{'loss': 1.7498, 'grad_norm': 12.425870895385742, 'learning_rate': 2.943115835055605e-05, 'epoch': 1.23}
{'loss': 1.8315, 'grad_norm': 12.28979778289795, 'learning_rate': 2.938195059541384e-05, 'epoch': 1.24}
{'loss': 1.7992, 'grad_norm': 11.460431098937988, 'learning_rate': 2.9332742840271625e-05, 'epoch': 1.24}
{'loss': 1.7547, 'grad_norm': 10.797367095947266, 'learning_rate': 2.9283535085129414e-05, 'epoch': 1.24}
{'loss': 1.8437, 'grad_norm': 12.052140235900879, 'learning_rate': 2.923432732998721e-05, 'epoch': 1.25}
{'loss': 1.8104, 'grad_norm': 10.343019485473633, 'learning_rate': 2.9185119574845e-05, 'epoch': 1.25}
{'loss': 1.8589, 'grad_norm': 12.124815940856934, 'learning_rate': 2.913591181970279e-05, 'epoch': 1.25}
{'loss': 1.817, 'grad_norm': 12.243036270141602, 'learning_rate': 2.9086704064560578e-05, 'epoch': 1.25}
{'loss': 1.8699, 'grad_norm': 12.247576713562012, 'learning_rate': 2.9037496309418368e-05, 'epoch': 1.26}
{'loss': 1.7177, 'grad_norm': 10.450139045715332, 'learning_rate': 2.8988288554276154e-05, 'epoch': 1.26}
{'loss': 1.7559, 'grad_norm': 10.7788667678833, 'learning_rate': 2.8939080799133943e-05, 'epoch': 1.26}
{'loss': 1.7632, 'grad_norm': 9.877878189086914, 'learning_rate': 2.8889873043991732e-05, 'epoch': 1.27}
{'loss': 1.8019, 'grad_norm': 9.922677040100098, 'learning_rate': 2.884066528884952e-05, 'epoch': 1.27}
{'loss': 1.8174, 'grad_norm': 10.96841812133789, 'learning_rate': 2.879145753370731e-05, 'epoch': 1.27}
{'loss': 1.7719, 'grad_norm': 10.192705154418945, 'learning_rate': 2.8742249778565107e-05, 'epoch': 1.28}
{'loss': 1.8081, 'grad_norm': 10.71419906616211, 'learning_rate': 2.8693042023422893e-05, 'epoch': 1.28}
{'loss': 1.777, 'grad_norm': 11.356459617614746, 'learning_rate': 2.8643834268280682e-05, 'epoch': 1.28}
{'loss': 1.7991, 'grad_norm': 12.741884231567383, 'learning_rate': 2.8594626513138472e-05, 'epoch': 1.28}
{'loss': 1.7659, 'grad_norm': 11.138707160949707, 'learning_rate': 2.854541875799626e-05, 'epoch': 1.29}
{'loss': 1.8059, 'grad_norm': 12.750234603881836, 'learning_rate': 2.849621100285405e-05, 'epoch': 1.29}
{'loss': 1.7823, 'grad_norm': 11.041803359985352, 'learning_rate': 2.844700324771184e-05, 'epoch': 1.29}
{'loss': 1.8355, 'grad_norm': 10.975469589233398, 'learning_rate': 2.839779549256963e-05, 'epoch': 1.3}
{'loss': 1.8606, 'grad_norm': 11.626826286315918, 'learning_rate': 2.834858773742742e-05, 'epoch': 1.3}
{'loss': 1.7814, 'grad_norm': 12.13311767578125, 'learning_rate': 2.8299379982285208e-05, 'epoch': 1.3}
{'loss': 1.7872, 'grad_norm': 11.903791427612305, 'learning_rate': 2.8250172227143e-05, 'epoch': 1.3}
{'loss': 1.8168, 'grad_norm': 11.04121208190918, 'learning_rate': 2.820096447200079e-05, 'epoch': 1.31}
{'loss': 1.8272, 'grad_norm': 12.511731147766113, 'learning_rate': 2.815175671685858e-05, 'epoch': 1.31}
{'loss': 1.8009, 'grad_norm': 11.441900253295898, 'learning_rate': 2.810254896171637e-05, 'epoch': 1.31}
{'loss': 1.8348, 'grad_norm': 12.13171100616455, 'learning_rate': 2.8053341206574158e-05, 'epoch': 1.32}
{'loss': 1.9095, 'grad_norm': 11.297146797180176, 'learning_rate': 2.8004133451431947e-05, 'epoch': 1.32}
{'loss': 1.83, 'grad_norm': 12.511116981506348, 'learning_rate': 2.7954925696289737e-05, 'epoch': 1.32}
{'loss': 1.7906, 'grad_norm': 11.235076904296875, 'learning_rate': 2.7905717941147526e-05, 'epoch': 1.33}
{'loss': 1.7716, 'grad_norm': 12.246596336364746, 'learning_rate': 2.7856510186005312e-05, 'epoch': 1.33}
{'loss': 1.7382, 'grad_norm': 11.50081729888916, 'learning_rate': 2.7807302430863108e-05, 'epoch': 1.33}
{'loss': 1.7943, 'grad_norm': 10.5330171585083, 'learning_rate': 2.7758094675720898e-05, 'epoch': 1.33}
{'loss': 1.8008, 'grad_norm': 10.5861177444458, 'learning_rate': 2.7708886920578687e-05, 'epoch': 1.34}
{'loss': 1.8517, 'grad_norm': 12.402153968811035, 'learning_rate': 2.7659679165436476e-05, 'epoch': 1.34}
{'loss': 1.8389, 'grad_norm': 12.714763641357422, 'learning_rate': 2.7610471410294266e-05, 'epoch': 1.34}
{'loss': 1.7955, 'grad_norm': 13.00032901763916, 'learning_rate': 2.756126365515205e-05, 'epoch': 1.35}
